kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 98 : 473344 5261312 0 0 0 0 0 0 0 
_1.ptx 99 : 473344 5780000 0 0 0 0 0 0 0 
_1.ptx 100 : 473344 5777760 0 0 0 0 0 0 0 
_1.ptx 101 : 473344 4744064 0 0 0 0 0 0 0 
_1.ptx 102 : 473344 4679360 0 0 0 0 0 0 0 
_1.ptx 103 : 473344 4634272 0 0 0 0 0 0 0 
_1.ptx 104 : 473344 5936320 0 0 0 0 0 0 0 
_1.ptx 105 : 473344 5868192 0 0 0 0 0 0 0 
_1.ptx 106 : 473344 4072512 0 0 0 0 0 0 0 
_1.ptx 107 : 473344 5888736 0 0 0 0 0 0 0 
_1.ptx 108 : 473344 4125952 0 0 0 0 0 0 0 
_1.ptx 109 : 473344 4672480 0 0 0 0 0 0 0 
_1.ptx 110 : 473344 133248 0 0 0 0 0 0 0 
_1.ptx 111 : 473344 133856 0 0 0 0 0 0 0 
_1.ptx 112 : 473344 5720928 0 0 0 0 0 0 0 
_1.ptx 113 : 473344 4149408 0 0 0 0 0 0 0 
_1.ptx 114 : 473344 5117024 0 14792 14792 0 0 0 0 
_1.ptx 115 : 473344 4323456 0 14792 14792 0 0 0 0 
_1.ptx 116 : 473344 4173088 0 0 0 0 0 0 0 
_1.ptx 117 : 473344 0 0 0 0 0 0 0 0 
_1.ptx 118 : 473344 0 0 0 0 0 0 0 0 
_1.ptx 119 : 473344 11488480 0 0 0 0 0 0 0 
_1.ptx 120 : 473344 6819200 0 0 0 0 0 0 0 
_1.ptx 121 : 473344 3992864 0 0 0 0 0 0 0 
_1.ptx 122 : 473344 5338560 0 14792 14792 0 0 0 0 
_1.ptx 123 : 473344 4709888 0 14792 14792 0 0 0 0 
_1.ptx 124 : 473344 5546144 0 0 0 0 0 0 0 
_1.ptx 125 : 473344 5686752 0 0 0 0 0 0 0 
_1.ptx 126 : 473344 4457504 0 14792 14792 0 0 0 0 
_1.ptx 127 : 473344 5293696 0 0 0 0 0 0 0 
_1.ptx 128 : 473344 4541312 0 0 0 0 0 0 0 
_1.ptx 129 : 473344 4516768 0 0 0 0 0 0 0 
_1.ptx 130 : 473344 14228224 0 0 0 0 0 0 0 
_1.ptx 131 : 473344 16323392 0 0 0 0 0 0 0 
_1.ptx 132 : 473344 10108320 0 0 0 0 0 0 0 
_1.ptx 133 : 473344 5801312 0 0 0 0 0 0 0 
_1.ptx 134 : 473344 5872320 0 0 0 0 0 0 0 
_1.ptx 135 : 473344 10412736 0 0 0 0 0 0 0 
_1.ptx 136 : 473344 16612032 0 0 0 0 0 0 0 
_1.ptx 137 : 473344 10275968 0 0 0 0 0 0 0 
