kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 915 : 140096 1644256 0 0 0 0 0 0 0 
_1.ptx 916 : 140096 1145072 0 0 0 0 0 0 0 
_1.ptx 917 : 140096 1223280 0 0 0 0 0 0 0 
_1.ptx 918 : 140096 1217200 0 0 0 0 0 0 0 
_1.ptx 919 : 140096 1639248 0 0 0 0 0 0 0 
_1.ptx 920 : 140096 0 0 0 0 0 0 0 0 
_1.ptx 921 : 140096 1031792 0 0 0 0 0 0 0 
_1.ptx 923 : 140096 1143856 0 0 0 0 0 0 0 
_1.ptx 924 : 140096 1142848 0 0 0 0 0 0 0 
_1.ptx 925 : 140096 1137104 0 0 0 0 0 0 0 
_1.ptx 926 : 140096 2518976 0 0 0 0 0 0 0 
_1.ptx 927 : 140096 1157904 0 0 0 0 0 0 0 
_1.ptx 928 : 140096 1568080 0 0 0 0 0 0 0 
_1.ptx 929 : 140096 1643184 0 0 0 0 0 0 0 
_1.ptx 930 : 140096 1164240 0 0 0 0 0 0 0 
_1.ptx 931 : 140096 1975680 0 0 0 0 0 0 0 
_1.ptx 932 : 140096 2188560 0 0 0 0 0 0 0 
_1.ptx 933 : 140096 1146672 0 0 0 0 0 0 0 
_1.ptx 934 : 140096 2165824 0 0 0 0 0 0 0 
_1.ptx 935 : 140096 1646336 0 0 0 0 0 0 0 
_1.ptx 936 : 140096 1153248 0 0 0 0 0 0 0 
_1.ptx 937 : 140096 1645984 0 0 0 0 0 0 0 
_1.ptx 938 : 140096 1155296 0 0 0 0 0 0 0 
_1.ptx 939 : 140096 1647504 0 0 0 0 0 0 0 
_1.ptx 940 : 140096 1926928 0 0 0 0 0 0 0 
_1.ptx 941 : 140096 2124176 0 0 0 0 0 0 0 
_1.ptx 942 : 140096 1143584 0 0 0 0 0 0 0 
_1.ptx 943 : 140096 1949712 0 0 0 0 0 0 0 
_1.ptx 944 : 140096 1664080 0 0 0 0 0 0 0 
_1.ptx 945 : 140096 1266240 0 0 0 0 0 0 0 
_1.ptx 946 : 140096 1658800 0 0 0 0 0 0 0 
_1.ptx 947 : 140096 1774144 0 0 0 0 0 0 0 
_1.ptx 948 : 140096 1982096 0 0 0 0 0 0 0 
_1.ptx 949 : 140096 1167968 0 0 0 0 0 0 0 
_1.ptx 950 : 140096 1940000 0 0 0 0 0 0 0 
_1.ptx 951 : 140096 1159728 0 0 0 0 0 0 0 
_1.ptx 952 : 140096 1658256 0 0 0 0 0 0 0 
_1.ptx 953 : 140096 1166432 0 0 0 0 0 0 0 
_1.ptx 954 : 140096 1241056 0 0 0 0 0 0 0 
_1.ptx 955 : 140096 1233008 0 0 0 0 0 0 0 
_1.ptx 956 : 140096 1658592 0 0 0 0 0 0 0 
_1.ptx 957 : 140096 0 0 0 0 0 0 0 0 
_1.ptx 958 : 140096 1057360 0 0 0 0 0 0 0 
_1.ptx 977 : 104300 791118 0 0 0 0 0 0 0 
